"","x"
"2038","Ivanne Trippenbach"
"2039","Nathalie Segaunes"
"2040","Irène Inchauspé"
"2041","Pieyre-Alexandre Anglade "
"2042","Rémi Godeau"
"2043","6 Medias"
"2044","6 Medias"
"2045","Gilles Savary"
"2046","6 Medias"
"2047","Nathalie Segaunes"
"2048","Caroline Vigoureux"
"2049","Ludovic Vigogne"
"2050","Ivanne Trippenbach"
"2051","Béatrice Houchard"
"2052","Caroline Vigoureux"
"2053","Olivier Babeau"
"2054","Irène Inchauspé"
"2055","6 Medias"
"2056","Ivanne Trippenbach"
"2057","Patrick Devedjian"
"2058","La France audacieuse"
"2059","Béatrice Houchard"
"2060","Nathalie Segaunes"
"2061","Ludovic Vigogne"
"2062","Jean-Jérôme Bertolus"
"2063","Ludovic Vigogne"
"2064","L’Opinion"
"2065","Nicolas Beytout"
"2066","Alexandre Malafaye"
"2067","Irène Inchauspé"
"2068","Les Républicains Sciences Po"
"2069","Béatrice Houchard"
"2070","6 Medias"
"2071","Béatrice Houchard"
"2072","Jean-Jérôme Bertolus"
"2073","Nathalie Segaunes"
"2074","Nicolas Beytout"
"2075","6 Medias"
"2076","6 Medias"
"2077","Erwan Le Noan"
"2078","Caroline Vigoureux"
"2079","6 Medias"
"2080","Jean-Jérôme Bertolus"
"2081","Ludovic Vigogne"
"2082","Nicolas Beytout"
"2083","Jérôme Fourquet et Chloé Morin "
"2084","Ludovic Vigogne"
"2085","Jean-Jérôme Bertolus"
"2086","6 Medias"
"2087","6 Medias"
"2088","Nathalie Segaunes"
"2089","Ivanne Trippenbach"
"2090","Nathalie Segaunes"
"2091","Jean-Jérôme Bertolus"
"2092","Nathalie Segaunes"
"2093","Ludovic Vigogne"
"2094","Nicolas Beytout"
"2095","Béatrice Houchard"
"2096","Béatrice Houchard"
"2097","Alexandre Malafaye"
"2098","Béatrice Houchard"
"2099","Raphaël Proust"
"2100","6 Medias"
"2101","Raphaël Proust"
"2102","Ivanne Trippenbach"
"2103","Jean-Jérôme Bertolus"
"2104","Nathalie Segaunes"
"2105","Patrick Devedjian"
"2106","6 Medias"
"2107","Matthias Fekl"
"2108","Olivier Babeau"
"2109","6 Medias"
"2110","Ivanne Trippenbach"
"2111","Caroline Vigoureux"
"2112","Ludovic Vigogne"
"2113","Nicolas Beytout"
"2114","6 Medias"
"2115","Zaki Laïdi"
"2116","6 Medias"
"2117","Cyril Lacarrière"
"2118","Béatrice Houchard"
"2119","Jean-Jérôme Bertolus"
"2120","Nathalie Segaunes"
"2121","Ludovic Vigogne"
"2122","Nicolas Beytout"
"2123","Raphaël Proust"
"2124","Irène Inchauspé"
"2125","Fabrice Lorvo"
"2126","Irène Inchauspé"
"2127","6 Medias"
"2128","Raphaël Proust"
"2129","Cyril Lacarrière"
"2130","Ivanne Trippenbach"
"2131","Rémi Godeau"
"2132","Caroline Vigoureux"
"2133","Marie-Christine Levet"
"2134","Eric Le Boucher"
"2135","Béatrice Houchard"
"2136","Ivanne Trippenbach"
"2137","Erwan Le Noan"
"2138","6 Medias"
"2139","6 Medias"
"2140","Irène Inchauspé"
"2141","Jean-Jérôme Bertolus"
"2142","6 Medias"
"2143","Caroline Vigoureux"
"2144","Nathalie Segaunes"
"2145","Nicolas Beytout"
"2146","Béatrice Houchard"
"2147","Jean-Dominique Merchet"
"2148","6 Medias"
"2149","Gilles Savary"
"2150","Jean-Jérôme Bertolus"
"2151","Ivanne Trippenbach"
"2152","Caroline Vigoureux"
"2153","Nathalie Segaunes"
"2154","Ludovic Vigogne"
"2155","Raphaël Proust"
"2156","Rémi Godeau"
"2157","Patrick Devedjian"
"2158","Jean-Dominique Merchet"
"2159","Irène Inchauspé"
"2160","Olivier Babeau"
"2161","6 Medias"
"2162","Ludovic Vigogne"
"2163","Béatrice Houchard"
"2164","Raphaël Proust"
"2165","Nicolas Beytout"
"2166","6 Medias"
"2167","Ivanne Trippenbach"
"2168","Béatrice Houchard"
"2169","Irène Inchauspé"
"2170","Jean-Jérôme Bertolus"
"2171","Nathalie Segaunes"
"2172","Caroline Vigoureux"
"2173","Nicolas Beytout"
"2174","Jérôme Dubus"
"2175","Guillaume Durand"
"2176","Jean-Dominique Merchet"
"2177","6 Medias"
"2178","6 Medias"
"2179","Alexandre Malafaye"
"2180","Erwan Le Noan"
"2181","6 Medias"
"2182","6 Medias"
"2183","Béatrice Houchard"
"2184","Jean-Dominique Merchet"
"2185","Raphaël Proust"
"2186","Jean-Jérôme Bertolus"
"2187","Béatrice Houchard"
"2188","Béatrice Houchard"
"2189","6 Medias"
"2190","Caroline Vigoureux"
"2191","Irène Inchauspé"
"2192","Béatrice Houchard"
"2193","Olivier Babeau"
"2194","Caroline Vigoureux"
"2195","Irène Inchauspé"
"2196","6 Medias"
"2197","Jean-Jérôme Bertolus"
"2198","Cyril Lacarrière"
"2199","Jean-Jérôme Bertolus"
"2200","Jean-Jérôme Bertolus"
"2201","Nathalie Segaunes"
"2202","Raphaël Proust"
"2203","Nicolas Beytout"
"2204","Irène Inchauspé"
"2205","Jean-Dominique Merchet"
"2206","Béatrice Houchard"
"2207","Alexandre Malafaye"
"2208","6 Medias"
"2209","Hakim El Karoui"
"2210","Irène Inchauspé"
"2211","Isabelle Marchais"
"2212","Béatrice Houchard"
"2213","Irène Inchauspé"
"2214","Nathalie Segaunes"
"2215","Nathalie Segaunes"
"2216","Nicolas Beytout"
"2217","Jean-Dominique Merchet"
"2218","Irène Inchauspé"
"2219","6 Medias"
"2220","6 Medias"
"2221","6 Medias"
"2222","Cécile Dejoux est  Professeur des universités au Cnam, Auteur « du manager agile au leader designer », topo, dunod, 2017, @CecileDej"
"2223","l’Opinion"
"2224","Romain Segond"
"2225","Jean-Dominique Merchet"
"2226","Irène Inchauspé"
"2227","Jean-Jérôme Bertolus"
"2228","Jean-Jérôme Bertolus"
"2229","Nicolas Beytout"
"2230","Caroline Vigoureux"
"2231","Eric Ciotti et 32 députés LR "
"2232","Ludovic Vigogne"
"2233","Aurélien Pradié"
"2234","Gilles Savary"
"2235","Irène Inchauspé"
"2236","6 Medias"
"2237","Nathalie Segaunes"
"2238","Jean-Dominique Merchet"
"2239","Jean-Dominique Merchet"
"2240","Raphaël Proust"
"2241","Jean-Jérôme Bertolus"
"2242","Nicolas Beytout"
"2243","Béatrice Houchard"
"2244","Olivier Babeau"
"2245","6 Medias"
"2246","Olivier Babeau"
"2247","6 Medias"
"2248","6 Medias"
"2249","Patrick Devedjian"
"2250","Julien Aubert et 19 députés LR"
"2251","Irène Inchauspé"
"2252","Ludovic Vigogne"
"2253","Nathalie Segaunes"
"2254","Raphaël Proust"
"2255","Jean-Jérôme Bertolus"
"2256","Nicolas Beytout"
"2257","Caroline Vigoureux"
"2258","Nathalie Segaunes"
"2259","Irène Inchauspé"
"2260","6 Medias"
"2261","6 Medias"
"2262","6 Medias"
"2263","Raphaël Proust"
"2264","Ludovic Vigogne"
"2265","Ludovic Vigogne"
"2266","Ludovic Vigogne"
"2267","Nicolas Beytout"
"2268","Hakim El Karoui"
"2269","Alexandre Malafaye"
"2270","6 Medias"
"2271","6 Medias"
"2272","Jean-Jérôme Bertolus"
"2273","Jean-Jérôme Bertolus"
"2274","Nathalie Segaunes"
"2275","Ludovic Vigogne"
"2276","Rémi Godeau"
"2277","Jean-Pierre Rioux"
"2278","6 Medias"
"2279","6 Medias"
"2280","Stéphane Tiki"
"2281","Béatrice Houchard"
"2282","6 Medias"
"2283","Béatrice Houchard"
"2284","Nathalie Segaunes"
"2285","Caroline Vigoureux"
"2286","Nathalie Segaunes"
"2287","Rémi Godeau"
"2288","6 Medias"
"2289","François de Closets"
"2290","6 Medias"
"2291","Béatrice Houchard"
"2292","Béatrice Houchard"
"2293","Jean-Jérôme Bertolus"
"2294","Béatrice Houchard"
"2295","Caroline Vigoureux"
"2296","Béatrice Houchard"
"2297","Nicolas Beytout"
"2298","Guillaume Durand"
"2299","Patrick Devedjian"
"2300","Béatrice Houchard"
"2301","6 Medias"
"2302","Jean-Dominique Merchet"
"2303","Nicolas Beytout"
"2304","Jean-Jérôme Bertolus"
"2305","Nathalie Segaunes"
"2306","Raphaël Proust"
"2307","Raphaël Proust"
"2308","Ludovic Vigogne"
"2309","6 Medias"
"2310","6 Medias"
"2311","Erwan Le Noan"
"2312","Caroline Vigoureux"
"2313","Raphaël Proust"
"2314","Nathalie Segaunes"
"2315","Ludovic Vigogne"
"2316","Alexandre Malafaye"
"2317","6 Medias"
"2318","Ludovic Vigogne"
"2319","Ivanne Trippenbach"
"2320","Hakim El Karoui"
"2321","Cyril Lacarrière"
"2322","6 Medias"
"2323","Ludovic Vigogne"
"2324","Raphaël Proust"
"2325","Nathalie Segaunes"
"2326","Nathalie Segaunes"
"2327","Nicolas Beytout"
"2328","Jean-Dominique Merchet"
"2329","Béatrice Houchard"
"2330","Eric Le Boucher"
"2331","6 Medias"
"2332","6 Medias"
"2333","6 Medias"
"2334","Nathalie Segaunes"
"2335","6 Medias"
"2336","l'Opinion vidéos"
"2337","Caroline Vigoureux"
"2338","Caroline Vigoureux"
"2339","Ludovic Vigogne"
"2340","Nathalie Segaunes"
"2341","Rémi Godeau"
"2342","Nathalie Segaunes"
"2343","Gilles Savary"
"2344","6 Medias"
"2345","Ludovic Vigogne"
"2346","Ludovic Vigogne"
"2347","Raphaël Proust"
"2348","Ludovic Vigogne"
"2349","Ludovic Vigogne"
"2350","Béatrice Houchard"
"2351","Patrick Devedjian"
"2352","6 Medias"
"2353","l'Opinion vidéos"
"2354","6 Medias"
"2355","6 Medias"
"2356","6 Medias"
"2357","Caroline Vigoureux"
"2358","Ludovic Vigogne"
"2359","l'Opinion vidéos"
"2360","6 Medias"
"2361","6 Medias"
"2362","6 Medias"
"2363","l'Opinion vidéos"
"2364","6 Medias"
"2365","Nathalie Segaunes"
"2366","Ludovic Vigogne"
"2367","Raphaël Proust"
"2368","Guillaume Larrivé"
"2369","Guillaume Durand"
"2370","Hakim El Karoui"
"2371","6 Medias"
"2372","l'Opinion vidéos"
"2373","Béatrice Houchard"
"2374","Rémi Godeau"
"2375","Ludovic Vigogne"
"2376","Béatrice Houchard"
"2377","Erwan Le Noan"
"2378","6 Medias"
"2379","6 Medias"
"2380","6 Medias"
"2381","l’Opinion"
"2382","6 Medias"
"2383","6 Medias"
"2384","Jean-Louis Costes"
"2385","l'Opinion vidéos"
"2386","Cyril Lacarrière"
"2387","Ludovic Vigogne"
"2388","Caroline Vigoureux"
"2389","Nicolas Beytout"
"2390","Ludovic Vigogne"
"2391","Maher Dahmani et Régis Bourgueil "
"2392","Damien Abad"
"2393","6 Medias"
"2394","6 Medias"
"2395","Raphaël Proust"
"2396","Irène Inchauspé"
"2397","Nathalie Segaunes"
"2398","Caroline Vigoureux"
"2399","Rémi Godeau"
"2400","Raphaël Proust"
"2401","Béatrice Houchard"
"2402","Sébastien Lecornu"
"2403","Patrick Devedjian"
"2404","6 Medias"
"2405","l'Opinion vidéos"
"2406","6 Medias"
"2407","6 Medias"
"2408","Jean-Dominique Merchet"
"2409","6 Medias"
"2410","Irène Inchauspé"
"2411","Guillaume Durand"
"2412","Raphaël Proust"
"2413","Ludovic Vigogne"
"2414","Nathalie Segaunes"
"2415","Ludovic Vigogne"
"2416","Nicolas Beytout"
"2417","Ludovic Vigogne"
"2418","6 Medias"
"2419","Irène Inchauspé"
"2420","l'Opinion vidéos"
"2421","Jean-Dominique Merchet"
"2422","l'Opinion vidéos"
"2423","6 Medias"
"2424","6 Medias"
"2425","Ludovic Vigogne"
"2426","Caroline Vigoureux"
"2427","Raphaël Legendre"
"2428","Nicolas Beytout"
"2429","Nathalie Segaunes"
"2430","l'Opinion vidéos"
"2431","Jean-Dominique Merchet"
"2432","Ludovic Vigogne"
"2433","Caroline Vigoureux"
"2434","Nathalie Segaunes"
"2435","Béatrice Houchard"
"2436","6 Medias"
"2437","Caroline Vigoureux"
"2438","Irène Inchauspé"
"2439","Erwan Le Noan"
"2440","6 Medias"
"2441","6 Medias"
"2442","Raphaël Proust"
"2443","l’Opinion"
"2444","Cyril Lacarrière"
"2445","6 Medias"
"2446","6 Medias"
"2447","6 Medias"
"2448","Raphaël Legendre"
"2449","Ludovic Vigogne"
"2450","Irène Inchauspé"
"2451","Béatrice Houchard"
"2452","Gilles Savary"
"2453","Irène Inchauspé"
"2454","6 Medias"
"2455","Nathalie Segaunes"
"2456","6 Medias"
"2457","Frédéric Dabi et Chloé Morin"
"2458","l'Opinion vidéos"
"2459","l'Opinion vidéos"
"2460","l'Opinion vidéos"
"2461","l'Opinion vidéos"
"2462","6 Medias"
"2463","Jean-Jérôme Bertolus"
"2464","Ludovic Vigogne"
"2465","Raphaël Proust"
"2466","Ludovic Vigogne"
"2467","Nathalie Segaunes"
"2468","Ludovic Vigogne"
"2469","Caroline Vigoureux"
"2470","Jean-Dominique Merchet"
"2471","Ludovic Vigogne"
"2472","Pierre-Alexandre Anglade"
"2473","Jean-Jérôme Bertolus"
"2474","Patrick Devedjian"
"2475","l'Opinion vidéos"
"2476","l'Opinion vidéos"
"2477","l'Opinion vidéos"
"2478","l'Opinion vidéos"
"2479","Caroline Vigoureux"
"2480","Jean-Jérôme Bertolus"
"2481","Nicolas Beytout"
"2482","6 Medias"
"2483","Alexandre Malafaye"
"2484","Jean-Christophe Cambadélis"
"2485","Irène Inchauspé"
"2486","Caroline Vigoureux"
"2487","Ludovic Vigogne"
"2488","Irène Inchauspé"
"2489","Jean-Jérôme Bertolus"
"2490","Nicolas Beytout"
"2491","Béatrice Houchard"
"2492","Geoffroy Didier"
"2493","6 Medias"
"2494","Raphaël Proust"
"2495","Ludovic Vigogne"
"2496","Caroline Vigoureux"
"2497","Irène Inchauspé"
"2498","Eric Le Boucher"
"2499","Ivanne Trippenbach"
"2500","Erwan Le Noan"
"2501","Raphaël Proust"
"2502","6 Medias"
"2503","Romain Segond"
"2504","Fanny Guinochet"
"2505","Béatrice Houchard"
"2506","6 Medias"
"2507","Béatrice Houchard"
"2508","Jean-Jérôme Bertolus"
"2509","Jean-Jérôme Bertolus"
"2510","Cyril Lacarrière"
"2511","Rémi Godeau"
"2512","Jean-Jérôme Bertolus"
"2513","Béatrice Houchard"
"2514","6 Medias"
"2515","6 Medias"
"2516","Fanny Guinochet"
"2517","Raphaël Proust"
"2518","Caroline Vigoureux"
"2519","Patrick Devedjian"
"2520","6 Medias"
"2521","Olivier Babeau"
"2522","Jean-Jérôme Bertolus"
"2523","6 Medias"
"2524","6 Medias"
"2525","Caroline Vigoureux"
"2526","Béatrice Houchard"
"2527","Ivanne Trippenbach"
"2528","Nicolas Beytout"
"2529","Julien Aubert"
"2530","Jean-Jérôme Bertolus"
"2531","Ludovic Vigogne"
"2532","Nicolas Beytout"
"2533","Irène Inchauspé"
"2534","6 Medias"
"2535","Alexandre Malafaye"
"2536","Nicolas Beytout"
"2537","Nathalie Segaunes"
"2538","Raphaël Proust"
"2539","Erwan Le Noan"
"2540","6 Medias"
"2541","6 Medias"
"2542","6 Medias"
"2543","Nathalie Segaunes"
"2544","l’Opinion"
"2545","6 Medias"
"2546","Irène Inchauspé"
"2547","Raphaël Proust"
"2548","6 Medias"
"2549","Léa Moukanas"
"2550","6 Medias"
"2551","Jean-Jérôme Bertolus"
"2552","Cyril Lacarrière"
"2553","Raphaël Proust"
"2554","Nicolas Beytout"
"2555","Ivanne Trippenbach"
"2556","Jean-Dominique Merchet"
"2557","Ivanne Trippenbach"
"2558","6 Medias"
"2559","Gilles Savary"
"2560","6 Medias"
"2561","Nathalie Segaunes"
"2562","Jean-Jérôme Bertolus"
"2563","Jean-Dominique Merchet"
"2564","Pascal Airault"
"2565","Patrick Devedjian"
"2566","Caroline Vigoureux"
"2567","6 Medias"
"2568","Alain Laurent"
"2569","Jean-Jérôme Bertolus"
"2570","Ivanne Trippenbach"
"2571","Caroline Vigoureux"
"2572","Irène Inchauspé"
"2573","Nicolas Beytout"
"2574","Béatrice Houchard"
"2575","6 Medias"
"2576","Jean-Dominique Merchet"
"2577","Les 117 premiers parrains de Maël de Calan"
"2578","Ludovic Vigogne"
"2579","Jean-Jérôme Bertolus"
"2580","Caroline Vigoureux"
"2581","Jean-Jérôme Bertolus"
"2582","Ludovic Vigogne"
"2583","Ivanne Trippenbach"
"2584","Nicolas Beytout"
"2585","Raphaël Proust"
"2586","Alexandre Malafaye"
"2587","Jean-Dominique Merchet"
"2588","Fanny Guinochet"
"2589","Hakim El Karoui"
"2590","6Medias"
"2591","6Medias"
"2592","Ivanne Trippenbach"
"2593","Caroline Vigoureux"
"2594","Fanny Guinochet"
"2595","Béatrice Houchard"
"2596","Caroline Vigoureux"
"2597","Béatrice Houchard"
"2598","Erwan Le Noan"
"2599","Béatrice Houchard"
"2600","Nathalie Segaunes"
"2601","6 Medias"
"2602","6 Medias"
"2603","Rachid Temal"
"2604","6 Medias"
"2605","Chloé Morin"
"2606","Ludovic Vigogne"
"2607","6 Medias"
"2608","6 Medias"
"2609","6 Medias"
"2610","Caroline Vigoureux"
"2611","Ivanne Trippenbach"
"2612","Ivanne Trippenbach"
"2613","Nathalie Segaunes"
"2614","Rémi Godeau"
"2615","Caroline Vigoureux"
"2616","Irène Inchauspé"
"2617","Béatrice Houchard"
"2618","Romain Segond"
"2619","Jean-Jérôme Bertolus"
"2620","6 Medias"
"2621","6 Medias"
"2622","Florence Berthout, Geoffroy Boulard, Pierre Charon, Rachida Dati, Philippe Goujon, Jeanne d’Hautesserre..."
"2623","6 Medias"
"2624","Béatrice Houchard"
"2625","Irène Inchauspé"
"2626","Béatrice Houchard"
"2627","Raphaël Proust"
"2628","Nathalie Segaunes"
"2629","Jean-Jérôme Bertolus"
"2630","Rémi Godeau"
"2631","Irène Inchauspé"
"2632","Caroline Vigoureux"
"2633","Nicolas Vignolles"
"2634","l'Opinion vidéos"
"2635","6 Medias"
"2636","Ivanne Trippenbach"
"2637","Patrick Devedjian"
"2638","Ivanne Trippenbach"
"2639","Nathalie Segaunes"
"2640","Ludovic Vigogne"
"2641","Raphaël Proust"
"2642","Jean-Jérôme Bertolus"
"2643","Ivanne Trippenbach"
"2644","Jean-Jérôme Bertolus"
"2645","Irène Inchauspé"
"2646","6 Medias"
"2647","François de Closets"
"2648","l'Opinion vidéos"
"2649","l'Opinion vidéos"
"2650","l'Opinion vidéos"
"2651","l'Opinion vidéos"
"2652","Ivanne Trippenbach"
"2653","Béatrice Houchard"
"2654","Caroline Vigoureux"
"2655","Nicolas Beytout"
"2656","Dominique Villemot, Jacky Bontems, Philippe-Michel Thibault, Rodrigue Tchouale, Daniel Morel, Valentin Ratel, Anne-Juliette Guignard, Paul-Gydéon Ritvo, Alice Descamps-Delande"
"2657","Alexandre Malafaye"
"2658","6 Medias"
"2659","Hakim El Karoui"
"2660","l'Opinion vidéos"
"2661","l'Opinion vidéos"
"2662","l'Opinion vidéos"
"2663","Ludovic Vigogne"
"2664","Rémi Godeau"
"2665","Ludovic Vigogne"
"2666","Eric Le Boucher"
"2667","Jean-Dominique Merchet"
"2668","Irène Inchauspé"
"2669","Erwan Le Noan"
"2670","Guy Verhofstadt"
"2671","Xavier Bertrand"
"2672","6 Medias"
"2673","6 Medias"
"2674","l'Opinion vidéos"
"2675","6 Medias"
"2676","Caroline Vigoureux"
"2677","6 Medias"
"2678","Cyril Lacarrière"
"2679","Cyril Lacarrière"
"2680","Caroline Vigoureux"
"2681","Jean-Jérôme Bertolus"
"2682","Nathalie Segaunes"
"2683","Ludovic Vigogne"
"2684","Nicolas Beytout"
"2685","Irène Inchauspé"
"2686","6Medias"
"2687","6Medias"
"2688","Jean-Jérôme Bertolus"
"2689","Jean-Jérôme Bertolus"
"2690","Nicolas Beytout"
"2691","Claire Planchou"
"2692","6Medias"
"2693","Romain Poirot-Lellig"
"2694","Patrick Devedjian"
"2695","Jean-Jérôme Bertolus"
"2696","Caroline Vigoureux"
"2697","Ludovic Vigogne"
